sep=,
Data Mastering,Country,Region,Block,Prospect,Field Name,Well Name,UBHI,Wellbore Name,Wellbore Common Name,Current Operator,Original Operator,Well Existence,Wellbore Situation,Start Date,Spud Date,Spud Year,Completion Date,Abandon Date,TD Date,Water Depth [m],Ground Elevation [m],Total Depth [m],TVDDF [m],TVDSS [m],Reference Point (for TD),DF Elevation [m],KB Elevation [m],RT Elevation [m],Original Vertical Measurement Unit,Phase,Preferred Name,Wellbore Classification,Current Status,Hydrocarbon Type,Trajectory Shape,Top Latitude,Top Longitude,QC Status,Resource Security Classification,App Readiness,Default Vertical Measurement ID,Definitive Trajectory ID
Master,Malaysia,SK,SK316,,NC3,NC3-A3,1000015378,NC3-A3ST4,NC3-A3ST4,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,24-8-2016,24-8-2016,2016,15-10-2016,,14-9-2016,104.00,,3740.00,2990.96,2958.00,DF,32.91,32.91,,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,4.917616,113.025307,High,INTERNAL USE,true,MSL,NC3-A3ST4 - Trajectory - 271859078
Master,Malaysia,SK,SK316,,NC3,NC3-A3,1000014944,NC3-A3ST1,NC3-A3ST1,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,01-7-2015,03-7-2015,2015,16-11-2015,,10-10-2015,104.00,,3805.00,2932.90,2900.00,DF,32.91,,,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,4.917616,113.025307,High,INTERNAL USE,true,MSL,NC3-A3ST1 - Trajectory - 271859060
Master,Malaysia,SK,SK316,,NC3,NC3-A3,1000014945,NC3-A3ST2,NC3-A3ST2,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,16-11-2015,16-7-2015,2015,08-7-2016,,09-12-2015,104.00,,3821.00,2932.80,2899.90,DF,32.91,32.91,,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,4.917616,113.025307,High,INTERNAL USE,true,MSL,NC3-A3ST2 - Trajectory - 271859066
Master,Malaysia,SK,SK316,,NC3,NC3-A3,1000013834,NC3-A3,NC3-A3,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,01-7-2015,03-7-2015,2015,16-10-2016,,10-10-2015,104.00,,3805.00,2932.90,2900.00,DF,32.91,32.91,,metre,Develop,1000013834,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,4.917616,113.025307,High,INTERNAL USE,true,MSL,NC3-A3 - Trajectory - 271859054
Master,Malaysia,SK,SK316,,NC3,NC3-A3,1000015349,NC3-A3ST3,NC3-A3ST3,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,08-7-2016,08-7-2016,2016,04-8-2016,,22-7-2016,104.00,,3783.00,2932.80,2899.90,DF,32.91,,,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,4.917616,113.025307,High,INTERNAL USE,true,MSL,NC3-A3ST3 - Trajectory - 271859072
Master,Malaysia,SK,SK311,,SOUTH ACIS,SAPA-14,1000013335,SAPA-14,SAPA-14,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,23-9-2014,23-9-2014,2014,02-10-2014,10-2-2015,30-9-2014,35.00,,3205.00,1505.36,1462.56,RT,,42.84,42.80,metre,Develop,1000013335,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"P&A, unknown",,Deviated,3.627484,112.677649,High,INTERNAL USE,true,MSL,SAPA-14 - Trajectory - 312423346
Master,Malaysia,SK,SK311,,SOUTH ACIS,SAPA-21,1000013230,SAPA-21,SAPA-21,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,13-5-2014,27-5-2014,2014,07-7-2014,16-6-2015,16-6-2014,35.00,,2430.00,1474.32,1431.48,RT,,,42.84,metre,Develop,MYSACIS-A021,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,Deviated,3.627489,112.677678,High,INTERNAL USE,true,MSL,SAPA-21 - Trajectory - 274809872
Master,Malaysia,SK,SK311,,SOUTH ACIS,SAPA-18,1000013069,SAPA-18,SAPA-18,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,22-10-2012,22-10-2012,2012,03-11-2012,,02-11-2012,35.00,,1796.00,1539.70,1507.79,RT,,,42.84,metre,Develop,MYSACIS-A018,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,Deviated,3.627519,112.677689,High,INTERNAL USE,true,MSL,SAPA-18 - Trajectory - 274809692
Master,Malaysia,SK,SK311,,SOUTH ACIS,SAPA-14,1000013483,SAPA-14ST1,SAPA-14ST1,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,03-10-2014,03-10-2014,2014,21-11-2014,,19-11-2014,35.00,,3153.00,1447.96,1405.12,RT,,42.84,42.80,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,3.627484,112.677649,High,INTERNAL USE,true,MSL,SAPA-14ST1 - Trajectory - 274810028
Master,Malaysia,SK,SK311,,SOUTH ACIS,SAPA-4,1000013400,SAPA-4,SAPA-4,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,21-12-2014,22-12-2014,2014,21-1-2015,29-12-2015,28-12-2014,35.00,,2149.00,1364.26,1321.42,RT,,42.84,42.84,metre,Develop,1000013400,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Water injection,,Deviated,3.627508,112.677631,High,INTERNAL USE,true,MSL,SAPA-4 - Trajectory - 274809962
Master,Malaysia,SK,SK311,,SOUTH ACIS,SAPA-21,1000013239,SAPA-21ST1,SAPA-21ST1,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,20-6-2014,20-6-2014,2014,07-7-2014,,04-7-2014,35.00,,2400.00,1414.79,1371.95,RT,,,42.84,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,Deviated,3.627489,112.677678,High,INTERNAL USE,true,MSL,SAPA-21ST1 - Trajectory - 274809890
Master,Malaysia,SK,SK311,,SOUTH ACIS,SAPA-4,1000013484,SAPA-4ST1,SAPA-4ST1,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,30-12-2014,30-12-2014,2014,21-1-2015,,03-1-2015,35.00,,3262.00,1491.35,1448.51,RT,,42.84,42.84,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Water injection,,Deviated,3.627508,112.677631,High,INTERNAL USE,true,MSL,SAPA-4ST1 - Trajectory - 274810034
Master,Malaysia,SK,BALINGIAN,,TEMANA,TEMANA-B83,1000022670,TEMANA-B83,TEMANA-B83,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,28-7-2019,28-7-2019,2019,20-9-2019,,16-8-2019,29.00,,2984.00,1256.70,1219.70,DF,37.00,,,metre,Develop,1000022670,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,3.246586,112.809937,High,INTERNAL USE,true,MSL,TEMANA-B83 - Trajectory - 274810442
Master,Malaysia,SK,SK309,,WEST PATRICIA,WEST PATRICIA-A7,1000005889,WEST PATRICIA-A7,WEST PATRICIA-A7,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,02-5-2004,02-5-2004,2004,02-6-2004,22-5-2004,08-5-2004,39.00,,1812.50,963.40,920.07,RT,,43.30,43.33,metre,Develop,MYSPATW-A007,[petronas-osdu:reference-data--FacilityStateType:Producer:],Plugged and sidetracked,,Deviated,3.568796,112.829498,High,INTERNAL USE,true,MSL,WEST PATRICIA-A7 - Trajectory - 274809176
Master,Malaysia,SK,,,TANJUNG BARAM,TANJONG BARAM-A2,1000013479,TANJONG BARAM-A2,TANJONG BARAM-A2,PETRONAS,ENQUEST PETROLEUM PRODUCTION MALAYSIA LIMITED,Actual,Offshore,12-3-2015,12-3-2015,2015,16-4-2015,,27-3-2015,10.52,,3588.00,3483.88,3450.70,RT,,,33.23,metre,Develop,1000013479,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,,4.562397,113.922419,High,INTERNAL USE,true,MSL,TANJONG BARAM-A2 - Trajectory - 274810016
Master,Malaysia,SK,SK311,,SOUTH ACIS,SOUTH ACIS-8,1000005571,SOUTH ACIS-8,SOUTH ACIS-8,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,06-12-2010,07-12-2010,2010,03-1-2011,,11-12-2010,36.70,,2155.00,1435.79,1408.09,RT,,,27.70,metre,Develop,MYSACIS00008,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,Deviated,3.625460,112.684180,High,INTERNAL USE,true,MSL,SOUTH ACIS-8 - Trajectory - 274807670
Master,Malaysia,SK,,,D28,Target 3 Phase II,1000031446,Target 3 Phase II,Target 3 Phase II,UNKNOWN,UNKNOWN,Planned,Offshore,,,,,,,9999.99,,9999.99,,,UNKNOWN,,,,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,,,Medium,INTERNAL USE,false,UNKNOWN,
Master,Malaysia,SK,SK311,,SERAMPANG,SERAMPANG-A7,1000005525,SERAMPANG-A7,SERAMPANG-A7,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,29-3-2009,29-3-2009,2009,16-5-2009,,15-5-2009,47.55,,1849.00,1484.76,1456.81,RT,,,27.95,metre,Develop,MYSSRPG-A007,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"Drilled, gas producer",,Deviated,3.715264,112.782730,High,INTERNAL USE,true,MSL,SERAMPANG-A7 - Trajectory - 274807448
Master,Malaysia,SK,SK309,,WEST PATRICIA,WEST PATRICIA-A11,1000005870,WEST PATRICIA-A11,WEST PATRICIA-A11,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,28-3-2004,29-3-2004,2004,21-4-2004,,11-4-2004,38.71,,2245.00,1055.20,1017.35,RT,,,37.85,metre,Develop,MYSPATW-A011,[petronas-osdu:reference-data--FacilityStateType:Injector:],Water injection,,Deviated,3.568726,112.829529,High,INTERNAL USE,true,MSL,WEST PATRICIA-A11 - Trajectory - 274809068
Master,Malaysia,SK,KUMANG CLUSTER,,NC3,NC3-A5,1000016156,NC3-A5,NC3-A5,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,05-8-2016,06-8-2016,2016,21-12-2016,,10-11-2016,104.00,,3824.00,2996.37,2963.46,KB,32.91,32.91,,metre,Develop,1000016156,[petronas-osdu:reference-data--FacilityStateType:Producer:],"Drilled, gas producer",,Deviated,4.917643,113.025329,High,INTERNAL USE,true,MSL,NC3-A5 - Trajectory - 271859090
Master,Malaysia,SK,KUMANG CLUSTER,,PC4,PC4-A1DS1,1000005449,PC4-A1DS1,PC4-A1DS1,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,14-12-2007,14-12-2007,2007,05-1-2008,,22-12-2007,79.00,,3513.00,3202.00,3179.50,DF,22.50,,,metre,Develop,MYSPC4--A001DS01,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,4.530606,113.061664,High,INTERNAL USE,true,MSL,PC4-A1DS1 - Trajectory - 274807094
Master,Malaysia,SK,,,BARAM SOUTH,OP1W,1000031406,OP1W,OP1W,UNKNOWN,UNKNOWN,Planned,Offshore,,,,,,,9999.99,,9999.99,,,UNKNOWN,,,,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,,,Medium,INTERNAL USE,false,UNKNOWN,
Master,Malaysia,SK,SK316,,NC3,NC3-A1,1000013832,NC3-A1,NC3-A1,PETRONAS CARIGALI SDN. BHD.,PETRONAS CARIGALI SDN. BHD.,Actual,Offshore,25-7-2015,25-7-2015,2015,,,07-3-2016,104.00,,3683.00,2842.05,2809.14,DF,32.91,32.91,,metre,Develop,1000013832,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,Deviated,4.917642,113.025351,High,INTERNAL USE,true,MSL,NC3-A1 - Trajectory - 271859042
Master,Malaysia,SK,SK320,,PEGAGA,PEGAGA-A1,1000026931,PEGAGA-A1,PEGAGA-A1,MDC OIL & GAS (SK320) LTD,MDC OIL & GAS (SK320) LTD,Actual,Offshore,21-6-2020,16-7-2020,2020,31-8-2020,,14-8-2020,108.00,,2682.00,2478.22,2437.22,RT,,25.00,41.00,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Plugged and sidetracked,,,5.020881,111.920860,High,INTERNAL USE,true,MSL,
Master,Malaysia,SK,SK311,,SOUTH ACIS,SAPA-16,1000013067,SAPA-16,SAPA-16,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,10-10-2012,10-10-2012,2012,09-12-2012,,05-12-2012,35.00,,2043.00,1379.34,1347.43,RT,,,31.91,metre,Develop,MYSACIS-A016,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"Drilled, oil producer",,Deviated,3.627519,112.677689,High,INTERNAL USE,true,MSL,SAPA-16 - Trajectory - 274809680
Master,Malaysia,SK,SK311,,SOUTH ACIS,SAPA-24,1000013226,SAPA-24,SAPA-24,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,19-5-2014,20-5-2014,2014,11-7-2014,,08-7-2014,35.00,,1450.00,1420.01,1377.17,RT,,,42.84,metre,Develop,MYSACIS-A024,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,Deviated,3.627460,112.677666,High,INTERNAL USE,true,MSL,SAPA-24 - Trajectory - 274809854
Master,Malaysia,SK,SK311,,SOUTH ACIS,SAPA-6,1000013388,SAPA-6,SAPA-6,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,02-12-2014,02-12-2014,2014,13-12-2014,,12-12-2014,35.00,,2111.00,1552.79,1509.95,RT,,,42.84,metre,Develop,1000013388,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Water injection,,Deviated,3.627508,112.677631,High,INTERNAL USE,true,MSL,SAPA-6 - Trajectory - 274809956
Master,Malaysia,SK,SK311,,SOUTH ACIS,SAPA-2,1000013071,SAPA-2,SAPA-2,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,16-10-2012,16-10-2012,2012,16-12-2016,,14-12-2012,35.00,,1649.20,1344.98,1313.07,RT,,31.91,31.91,metre,Develop,MYSACIS-A002,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,Deviated,3.627537,112.677643,High,INTERNAL USE,true,MSL,SAPA-2 - Trajectory - 274809704
Master,Malaysia,SK,SK311,,SOUTH ACIS,SASA-21,1000014924,SASA-21ST1,SASA-21ST1,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,08-11-2015,17-12-2015,2015,23-12-2015,,21-12-2015,40.85,,2275.00,1586.14,1556.14,RT,,,30.00,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,Deviated,3.632157,112.709131,High,INTERNAL USE,true,MSL,SASA-21ST1 - Trajectory - 274810244
Master,Malaysia,SK,SK311,,SOUTH ACIS,SASA-21,1000014898,SASA-21,SASA-21,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,08-11-2015,08-11-2015,2015,23-12-2015,,13-12-2015,40.85,,2938.00,1659.62,1629.62,RT,,30.00,30.00,metre,Develop,1000014898,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,Deviated,3.632157,112.709131,High,INTERNAL USE,true,MSL,SASA-21 - Trajectory - 312423352
Master,Malaysia,SK,SK311,,SERAMPANG,SERAMPANG-A11,1000005518,SERAMPANG-A11,SERAMPANG-A11,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,04-2-2010,10-2-2010,2010,01-3-2010,,26-2-2010,47.55,,3560.00,1515.80,1488.10,RT,,,27.70,metre,Develop,MYSSRPG-A011,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"Drilled, gas producer",,Deviated,3.715238,112.782720,High,INTERNAL USE,true,MSL,SERAMPANG-A11 - Trajectory - 274807406
Master,Malaysia,SK,SK311,,SOUTH ACIS,SASA-6,1000014902,SASA-6,SASA-6,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,02-11-2015,02-11-2015,2015,05-12-2015,,03-12-2015,40.85,,2593.00,1321.45,1291.45,RT,,,30.00,metre,Develop,1000014902,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Water injection,,Deviated,3.632176,112.709087,High,INTERNAL USE,true,MSL,SASA-6 - Trajectory - 274810190
Master,Malaysia,SK,SK311,,SOUTH ACIS,SASA-17,1000032012,SASA-17,SASA-17,PTTEP SARAWAK OIL LIMITED,PTTEP SARAWAK OIL LIMITED,Actual,Offshore,05-10-2021,05-10-2021,2021,19-10-2021,,18-10-2021,46.00,,1808.00,1545.73,1504.88,RT,,,40.85,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Injector:],Water injection,,Deviated,3.632186,112.709143,High,INTERNAL USE,true,MSL,SASA-17 - Trajectory - 328953949
Master,Malaysia,SK,SK309,,GOLOK,GOP-B1,1000004888,GOP-B1ST1,GOP-B1ST1,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,31-1-2009,31-1-2009,2009,04-2-2009,,03-2-2009,35.40,,2069.00,1684.10,1658.50,RT,,,25.60,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],"Drilled, gas producer",,Deviated,3.341297,112.787250,High,INTERNAL USE,true,MSL,GOP-B1ST1 - Trajectory - 271857482
Master,Malaysia,SK,SK309,,GOLOK,GOP-A2,1000004878,GOP-A2ST1,GOP-A2ST1,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,21-12-2008,22-12-2008,2008,25-12-2008,,24-12-2008,36.30,,1955.00,1849.07,1822.87,RT,,,26.20,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, gas producer",,Deviated,3.358064,112.821174,High,INTERNAL USE,true,MSL,GOP-A2ST1 - Trajectory - 271857410
Master,Malaysia,SK,SK309,,GOLOK,GOP-B5,1000004894,GOP-B5,GOP-B5,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,20-1-2009,21-1-2009,2009,25-2-2009,,24-2-2009,35.40,,2111.00,1111.50,1085.90,RT,,,25.60,metre,Develop,MYSGOPB-B005,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, gas producer",,,3.341269,112.787252,High,INTERNAL USE,true,MSL,GOP-B5 - Trajectory - 271857518
Master,Malaysia,SK,SK309,,GOLOK,GOP-B1,1000004886,GOP-B1,GOP-B1,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,06-1-2009,08-1-2009,2009,30-1-2009,,29-1-2009,35.40,,1972.00,1714.51,1688.91,RT,,,25.60,metre,Develop,MYSGOPB-B001,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, gas producer",,Deviated,3.341297,112.787250,High,INTERNAL USE,true,MSL,GOP-B1 - Trajectory - 271857458
Master,Malaysia,SK,SK309,,GOLOK,GOP-A6,1000004882,GOP-A6,GOP-A6,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,04-12-2008,10-12-2008,2008,21-12-2008,,20-12-2008,36.30,,2036.00,1832.14,1805.94,RT,,,26.20,metre,Develop,MYSGOPA-A006,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,,3.358052,112.821203,High,INTERNAL USE,true,MSL,GOP-A6 - Trajectory - 271857434
Master,Malaysia,SB,K,,KIKEH,KIKEH-PS23,1000003074,KIKEH-PS23,KIKEH-PS23,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,25-1-2007,25-1-2007,2007,25-6-2007,,09-2-2007,1327.10,,3531.00,2933.70,2896.86,RT,,,36.84,metre,Develop,MYSKIKHPS023,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, oil producer",,Deviated,5.865624,114.306811,High,INTERNAL USE,true,MSL,KIKEH-PS23 - Trajectory - 268335231
Master,Malaysia,SB,K,,KIKEH,KIKEH-PS17B(136),1000013118,KIKEH-PS17B(136),KIKEH-PS17B(136),PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,11-4-2006,28-8-2013,2013,29-10-2013,,08-10-2013,1328.30,,4097.00,2687.00,2649.40,RT,,,37.60,metre,Develop,MYSKIKHPS017B,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,5.865633,114.306739,High,INTERNAL USE,true,MSL,KIKEH-PS17B(136) - Trajectory - 268335669
Master,Malaysia,SB,K,,KIKEH,KIKEH-PS14,1000003066,KIKEH-PS14,KIKEH-PS14,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,16-2-2007,16-2-2007,2007,10-7-2007,,19-2-2007,1327.10,,3068.00,3055.56,3017.96,RT,,37.60,37.60,metre,Develop,MYSKIKHPS014,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,5.864397,114.306888,High,INTERNAL USE,true,MSL,KIKEH-PS14 - Trajectory - 268335183
Master,Malaysia,SB,K,,KIKEH,KIKEH-PS21,1000003071,KIKEH-PS21,KIKEH-PS21,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,18-3-2008,18-3-2008,2008,31-5-2008,,27-4-2008,1326.80,,2843.00,2623.60,2586.00,DF,37.60,,37.60,metre,Develop,MYSKIKHPS021,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,,5.865605,114.306658,High,INTERNAL USE,true,MSL,KIKEH-PS21 - Trajectory - 268335213
Master,Malaysia,SB,K,,KIKEH,KIKEH-PS8,1000003079,KIKEH-PS8,KIKEH-PS8,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,21-4-2006,21-4-2006,2006,22-3-2009,,23-1-2009,1326.80,,3254.00,2625.60,2588.00,RT,,,37.60,metre,Develop,MYSKIKHPS008,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,5.866017,114.306706,High,INTERNAL USE,true,MSL,KIKEH-PS8 - Trajectory - 268335261
Master,Malaysia,SB,K,,KIKEH,KIKEH-PS5,1000003078,KIKEH-PS5S1,KIKEH-PS5S1,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,23-4-2011,28-4-2011,2011,29-5-2011,,29-5-2011,1324.90,,3365.00,2611.52,2573.92,RT,,,37.60,metre,Develop,MYSKIKHPS005S01,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Drilled, oil producer",,Deviated,5.865937,114.306905,High,INTERNAL USE,true,MSL,KIKEH-PS5S1 - Trajectory - 268335255
Master,Malaysia,SB,K,,KIKEH,KIKEH-PS5,1000003077,KIKEH-PS5,KIKEH-PS5,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,23-4-2011,26-4-2011,2011,19-5-2011,,19-5-2011,1324.90,,3283.00,2585.00,2547.40,RT,,,37.60,metre,Develop,MYSKIKHPS005,[petronas-osdu:reference-data--FacilityStateType:Unknown:],"Suspended, unknown",,Deviated,5.865937,114.306905,High,INTERNAL USE,true,MSL,KIKEH-PS5 - Trajectory - 268335249
Master,Malaysia,SB,K,,KIKEH,KIKEH-PS8,1000003080,KIKEH-PS8S1,KIKEH-PS8S1,PTTEP SABAH OIL LIMITED,MURPHY SABAH OIL CO. LTD,Actual,Offshore,21-4-2006,02-2-2009,2009,22-3-2009,,02-3-2009,1326.80,,5098.00,2893.60,2856.00,RT,,,37.60,metre,Develop,MYSKIKHPS008S01,[petronas-osdu:reference-data--FacilityStateType:Unknown:],Unknown,,Deviated,5.866017,114.306706,High,INTERNAL USE,true,MSL,KIKEH-PS8S1 - Trajectory - 268335267
Master,Malaysia,SK,SK309,,WEST PATRICIA,WEST PATRICIA-B10,1000005897,WEST PATRICIA-B10,WEST PATRICIA-B10,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,16-11-2004,16-11-2004,2004,16-12-2004,,18-11-2004,39.30,,1800.00,1123.59,1087.40,RT,,,36.02,metre,Develop,MYSPATW-B010,[petronas-osdu:reference-data--FacilityStateType:Injector:],Plugged and sidetracked,,Deviated,3.557763,112.814432,High,INTERNAL USE,true,MSL,WEST PATRICIA-B10 - Trajectory - 274809224
Master,Malaysia,SK,SK309,,WEST PATRICIA,WEST PATRICIA-B10,1000005898,WEST PATRICIA-B10S1,WEST PATRICIA-B10S1,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,20-11-2004,20-11-2004,2004,16-12-2004,,20-11-2004,39.30,,1707.00,1051.05,1015.00,RT,,,36.02,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Injector:],Water injection,,Deviated,3.557763,112.814432,High,INTERNAL USE,true,MSL,WEST PATRICIA-B10S1 - Trajectory - 274809230
Master,Malaysia,SK,SK309,,WEST PATRICIA,WEST PATRICIA-A7,1000005890,WEST PATRICIA-A7S1,WEST PATRICIA-A7S1,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,09-5-2004,10-5-2004,2004,02-6-2004,,11-5-2004,39.00,,1617.00,950.00,906.67,RT,,43.30,43.33,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Producer:],Plugged and sidetracked,,Deviated,3.568796,112.829498,High,INTERNAL USE,true,MSL,WEST PATRICIA-A7S1 - Trajectory - 274809182
Master,Malaysia,SK,SK309,,WEST PATRICIA,WEST PATRICIA-A7,1000005891,WEST PATRICIA-A7S2,WEST PATRICIA-A7S2,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,12-5-2004,12-5-2004,2004,02-6-2004,,19-5-2004,39.00,,1525.00,917.50,874.17,RT,,,43.33,metre,Develop,,[petronas-osdu:reference-data--FacilityStateType:Producer:],Plugged and sidetracked,,Deviated,3.568796,112.829498,High,INTERNAL USE,true,MSL,WEST PATRICIA-A7S2 - Trajectory - 274809188
Master,Malaysia,SK,SK311,,SOUTH ACIS,SAPA-22,1000013333,SAPA-22,SAPA-22,PTTEP SARAWAK OIL LIMITED,MURPHY SARAWAK OIL CO. LTD,Actual,Offshore,17-5-2014,17-5-2014,2014,22-10-2014,22-8-2015,17-8-2014,35.00,,3994.00,1520.51,1477.67,RT,,,42.84,metre,Develop,1000013333,[petronas-osdu:reference-data--FacilityStateType:Appraisal:],Unknown,,Deviated,3.627460,112.677666,High,INTERNAL USE,true,MSL,SAPA-22 - Trajectory - 274809914
